"Order Number",SKU,Price,Quantity,"Discount Percent","Discount Amount",Amount,"Brand ID of SKU"
WP000215,157320,300.0000,2,,0.0000,600.0000,
WP000214,157320,300.0000,1,,0.0000,300.0000,
WP000213,157208,600.0000,1,,0.0000,600.0000,
WP000212,155823PS,0.0000,1,,0.0000,0.0000,
WP000212,157320,300.0000,1,,0.0000,300.0000,
WP000212,155823,761.2000,1,,0.0000,761.2000,
WP000212,157208,600.0000,1,,0.0000,600.0000,
WP000211,157320,300.0000,1,,0.0000,300.0000,
WP000210,153576,144.0000,3,,0.0000,432.0000,
WP000209,157208,600.0000,1,,0.0000,600.0000,
WP000208,153576,144.0000,3,,0.0000,432.0000,
WP000207,157208,600.0000,1,,0.0000,600.0000,
WP000206,157320,300.0000,1,,0.0000,300.0000,
WP000205,157320,300.0000,1,,0.0000,300.0000,
WP000204,152576PS2M,260.0000,1,,0.0000,260.0000,
WP000203,157208,600.0000,1,,0.0000,600.0000,
WP000202,157208,600.0000,1,,0.0000,600.0000,
WP000201,157208,600.0000,1,,0.0000,600.0000,
WP000200,157208,600.0000,1,,0.0000,600.0000,
WP000199,157208,600.0000,1,,0.0000,600.0000,
WP000198,157208,600.0000,1,,0.0000,600.0000,
WP000197,157208,600.0000,1,,0.0000,600.0000,
WP000196,157208,600.0000,1,,0.0000,600.0000,
WP000195,157208,600.0000,1,,0.0000,600.0000,
WP000194,157208,600.0000,1,,0.0000,600.0000,
WP000193,157320,300.0000,1,,0.0000,300.0000,
WP000192,157320,300.0000,1,,0.0000,300.0000,
WP000192,140503,125.0000,1,,0.0000,125.0000,
WP000191,120485,60.7500,1,,0.0000,60.7500,
WP000191,157320,300.0000,1,,0.0000,300.0000,
WP000190,152576PS2M,260.0000,1,,0.0000,260.0000,
WP000189,153576,144.0000,4,,0.0000,576.0000,
WP000188,153576,144.0000,4,,0.0000,576.0000,
WP000187,157320,300.0000,1,,0.0000,300.0000,
WP000186,157320,300.0000,1,,0.0000,300.0000,
WP000185,157320,300.0000,2,,0.0000,600.0000,
WP000184,157320,300.0000,1,,0.0000,300.0000,
WP000183,157320,300.0000,1,,0.0000,300.0000,
WP000182,157320,300.0000,1,,0.0000,300.0000,
WP000181,157320,300.0000,1,,0.0000,300.0000,
WP000180,157320,300.0000,1,,0.0000,300.0000,
WP000179,157320,300.0000,1,,0.0000,300.0000,
WP000178,157320,300.0000,2,,0.0000,600.0000,
WP000177,157320,300.0000,1,,0.0000,300.0000,
WP000176,152662,126.0000,1,,0.0000,126.0000,
WP000176,157320,300.0000,1,,0.0000,300.0000,
WP000175,157320,300.0000,2,,0.0000,600.0000,
WP000174,157320,300.0000,1,,0.0000,300.0000,
WP000173,157320,300.0000,2,,0.0000,600.0000,
WP000172,157320,300.0000,2,,0.0000,600.0000,
WP000171,157320,300.0000,1,,0.0000,300.0000,
WP000170,157320,300.0000,1,,0.0000,300.0000,
WP000169,157320,300.0000,1,,0.0000,300.0000,
WP000168,157320,300.0000,1,,0.0000,300.0000,
WP000167,157320,300.0000,1,,0.0000,300.0000,
WP000166,157320,300.0000,1,,0.0000,300.0000,
WP000165,157320,300.0000,1,,0.0000,300.0000,
WP000164,157320,300.0000,2,,0.0000,600.0000,
WP000163,157320,300.0000,1,,0.0000,300.0000,
WP000162,157320,300.0000,1,,0.0000,300.0000,
WP000161,157320,300.0000,2,,0.0000,600.0000,
WP000160,157320,300.0000,1,,0.0000,300.0000,
WP000159,157320,300.0000,1,,0.0000,300.0000,
WP000158,157320,300.0000,1,,0.0000,300.0000,
WP000157,157320,300.0000,3,,0.0000,900.0000,
WP000156,157320,300.0000,1,,0.0000,300.0000,
WP000155,157320,300.0000,1,,0.0000,300.0000,
WP000154,157320,300.0000,1,,0.0000,300.0000,
WP000153,157320,300.0000,1,,0.0000,300.0000,
WP000152,157320,300.0000,1,,0.0000,300.0000,
WP000151,157320,300.0000,1,,0.0000,300.0000,
WP000150,157320,300.0000,1,,0.0000,300.0000,
WP000149,157320,300.0000,1,,0.0000,300.0000,
WP000148,157320,300.0000,1,,0.0000,300.0000,
WP000147,153576,144.0000,4,,0.0000,576.0000,
WP000146,155823,761.2000,1,,0.0000,761.2000,
WP000146,157320,300.0000,3,,0.0000,900.0000,
WP000146,155823PS,0.0000,1,,0.0000,0.0000,
WP000145,157320,300.0000,2,,0.0000,600.0000,
WP000144,157320,300.0000,1,,0.0000,300.0000,
WP000143,157320,300.0000,1,,0.0000,300.0000,
WP000142,157320,300.0000,1,,0.0000,300.0000,
WP000141,157320,300.0000,2,,0.0000,600.0000,
WP000140,157320,300.0000,1,,0.0000,300.0000,
WP000139,157320,300.0000,1,,0.0000,300.0000,
WP000138,157320,300.0000,1,,0.0000,300.0000,
WP000137,157320,300.0000,2,,0.0000,600.0000,
WP000136,157320,300.0000,1,,0.0000,300.0000,
WP000135,157320,300.0000,1,,0.0000,300.0000,
WP000134,157320,300.0000,1,,0.0000,300.0000,
WP000133,157320,300.0000,1,,0.0000,300.0000,
WP000132,157320,300.0000,2,,0.0000,600.0000,
WP000131,157320,300.0000,1,,0.0000,300.0000,
WP000130,157320,300.0000,1,,0.0000,300.0000,
WP000129,157320,300.0000,1,,0.0000,300.0000,
WP000128,157320,300.0000,1,,0.0000,300.0000,
WP000127,157320,300.0000,2,,0.0000,600.0000,
WP000126,157320,300.0000,1,,0.0000,300.0000,
WP000125,157320,300.0000,2,,0.0000,600.0000,
WP000124,157320,300.0000,1,,0.0000,300.0000,
WP000123,157320,300.0000,1,,0.0000,300.0000,
WP000122,157320,300.0000,1,,0.0000,300.0000,
WP000121,157320,300.0000,1,,0.0000,300.0000,
WP000120,157320,300.0000,1,,0.0000,300.0000,
WP000119,157320,300.0000,1,,0.0000,300.0000,
WP000118,153576,144.0000,2,,0.0000,288.0000,
WP000117,157320,300.0000,1,,0.0000,300.0000,
WP000116,157320,300.0000,2,,0.0000,600.0000,
WP000115,157320,300.0000,1,,0.0000,300.0000,
WP000114,157320,300.0000,2,,0.0000,600.0000,
WP000113,157320,300.0000,2,,0.0000,600.0000,
WP000112,157320,300.0000,1,,0.0000,300.0000,
WP000111,157320,300.0000,3,,0.0000,900.0000,
WP000110,157320,300.0000,1,,0.0000,300.0000,
WP000109,157208,600.0000,1,,0.0000,600.0000,
WP000108,157320,300.0000,1,,0.0000,300.0000,
WP000107,157208,600.0000,2,,0.0000,"1,200.0000",
WP000106,157208,600.0000,2,,0.0000,"1,200.0000",
WP000105,157320,300.0000,1,,0.0000,300.0000,
WP000104,157320,300.0000,1,,0.0000,300.0000,
WP000103,157208,600.0000,2,,0.0000,"1,200.0000",
WP000102,157320,300.0000,1,,0.0000,300.0000,
WP000101,157208,600.0000,1,,0.0000,600.0000,
WP000100,153576,144.0000,6,,0.0000,864.0000,
WP000099,157320,300.0000,1,,0.0000,300.0000,
WP000098,153576,144.0000,4,,0.0000,576.0000,
WP000097,157208,600.0000,1,,0.0000,600.0000,
WP000096,157320,300.0000,1,,0.0000,300.0000,
WP000095,157320,300.0000,1,,0.0000,300.0000,
WP000094,157320,300.0000,1,,0.0000,300.0000,
WP000093,157320,300.0000,1,,0.0000,300.0000,
WP000092,157320,300.0000,1,,0.0000,300.0000,
WP000091,157320,300.0000,1,,0.0000,300.0000,
WP000090,157208,600.0000,1,,0.0000,600.0000,
WP000089,157320,300.0000,1,,0.0000,300.0000,
WP000088,157320,300.0000,1,,0.0000,300.0000,
WP000087,157320,300.0000,1,,0.0000,300.0000,
WP000086,157208,600.0000,1,,0.0000,600.0000,
WP000085,157320,300.0000,1,,0.0000,300.0000,
WP000084,157208,600.0000,1,,0.0000,600.0000,
WP000083,157208,600.0000,1,,0.0000,600.0000,
WP000082,157320,300.0000,1,,0.0000,300.0000,
WP000081,157208,600.0000,1,,0.0000,600.0000,
WP000080,152574,130.0000,1,,0.0000,130.0000,
WP000079,157320,300.0000,1,,0.0000,300.0000,
WP000078,157320,300.0000,1,,0.0000,300.0000,
WP000077,157320,300.0000,1,,0.0000,300.0000,
WP000076,153576,144.0000,6,,0.0000,864.0000,
WP000075,157320,300.0000,1,,0.0000,300.0000,
WP000074,153576,144.0000,3,,0.0000,432.0000,
WP000073,153576,144.0000,6,,0.0000,864.0000,
WP000072,153576,144.0000,3,,0.0000,432.0000,
WP000071,157320PS,0.0000,1,0.0000,0.0000,0.0000,
WP000071,157320,300.0000,8,0.0000,0.0000,"2,400.0000",
WP000022,155823,761.2000,1,,0.0000,761.2000,
WP000070,157208,600.0000,1,,0.0000,600.0000,
WP000069,156217,155.0000,15,15.0000,348.7500,"2,325.0000",
WP000068,153576,144.0000,2,,0.0000,288.0000,
WP000067,153576,144.0000,2,,0.0000,288.0000,
WP000066,152574,130.0000,1,,0.0000,130.0000,
WP000065,910100PS,550.0000,1,,0.0000,550.0000,
WP000065,910051PS,710.0000,1,,0.0000,710.0000,
WP000064,155823,761.2000,1,,0.0000,761.2000,
WP000063,157082,190.0000,1,,0.0000,190.0000,
WP000062,157082,190.0000,1,,0.0000,190.0000,
WP000061,157082,190.0000,1,,0.0000,190.0000,
WP000060,155959,43.5000,1,,0.0000,43.5000,
WP000029,154915,132.5000,1,,0.0000,132.5000,
WP000029,157082,190.0000,2,,0.0000,380.0000,
WP000029,155959,43.5000,1,,0.0000,43.5000,
WP000059,157082,190.0000,1,,0.0000,190.0000,
WP000058,141001,165.0000,1,,0.0000,165.0000,
WP000025,157082,190.0000,1,,0.0000,190.0000,
WP000025,157317,93.7500,1,,0.0000,93.7500,
WP000057,157082,190.0000,1,,0.0000,190.0000,
WP000056,141001,165.0000,1,,0.0000,165.0000,
WP000026,157082,190.0000,2,,0.0000,380.0000,
WP000021,157082,190.0000,1,,0.0000,190.0000,
WP000055,157082,190.0000,1,,0.0000,190.0000,
WP000054,157082,190.0000,1,,0.0000,190.0000,
WP000053,152663,100.5000,1,,0.0000,100.5000,
WP000052,152663,100.5000,1,,0.0000,100.5000,
WP000051,141001,165.0000,1,,0.0000,165.0000,
WP000050,154606,60.0000,1,,0.0000,60.0000,
WP000044,154606,60.0000,1,,0.0000,60.0000,
WP000048,152363,78.0000,1,,0.0000,78.0000,
WP000046,152363,78.0000,1,,0.0000,78.0000,
WP000045,152363,78.0000,1,,0.0000,78.0000,
WP000027,152228,17.0000,1,,0.0000,17.0000,
WP000019,154408,160.0000,1,,0.0000,160.0000,
WP000019,153261,76.6000,1,,0.0000,76.6000,
WP000018,154408,160.0000,1,,0.0000,160.0000,
WP000017,154408,160.0000,1,,0.0000,160.0000,
WP000016,152258,127.0000,1,,0.0000,127.0000,
WP000013,154915,132.5000,2,,0.0000,265.0000,
WP000012,154915,132.5000,2,,0.0000,265.0000,
WP000011,152365,237.0000,2,,0.0000,474.0000,
WP000010,141001,165.0000,1,,0.0000,165.0000,
WP000009,151904,75.0000,1,,0.0000,75.0000,
WP000008,153202,246.0000,2,,0.0000,492.0000,
WP000007,153202,246.0000,1,,0.0000,246.0000,
WP000006,151918,79.7000,1,,0.0000,79.7000,
WP000005,141001,165.0000,1,,0.0000,165.0000,
WP000004,152671,82.0000,1,,0.0000,82.0000,
WP000004,141001,165.0000,1,,0.0000,165.0000,
WP000003,156420BX,"1,200.0000",1,,0.0000,"1,200.0000",
WP000003,152575,273.0000,1,,0.0000,273.0000,
WP000003,AH140651,399.0000,1,,0.0000,399.0000,
WP000002,152576,130.0000,1,,0.0000,130.0000,
WP000002,140640,115.5000,1,,0.0000,115.5000,
WP000002,152574,130.0000,1,,0.0000,130.0000,
WP000001,152576,130.0000,1,,0.0000,130.0000,
